,Kingdom,Phylum,Class,Order,Family,Genus,Species
8c14a42bc526f653aac4854650dd9db3,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
e5675f7f090d8aea11061eadc9537179,Bacteria,Gemmatimonadetes,Gemmatimonadaceae,Gemmatimonadetes,Gemmatimonadales,uncultured,uncultured bacterium
c6db1c17cb4f59fbd63310c1b2f8cac2,Bacteria,Bacteroidetes,Chitinophagaceae,Sphingobacteriia,Sphingobacteriales,uncultured,NA
029da8aff34bafb8675620c98fc733e9,Bacteria,Acidobacteria,ABS-19,Holophagae,Subgroup 10,uncultured bacterium,uncultured bacterium
38240112cf38c052bce7fa994398302e,Bacteria,Verrucomicrobia,DA101 soil group,Spartobacteria,Chthoniobacterales,NA,NA
53550c6558736ed7e5b114604e0e9e70,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Pir4 lineage,NA
648fd708441b0459908511562c8b61d4,Bacteria,Actinobacteria,Patulibacteraceae,Thermoleophilia,Solirubrobacterales,Patulibacter,uncultured bacterium
bf0d1c179bb8960b81369ff41fb2b9dd,Bacteria,Proteobacteria,DA111,Alphaproteobacteria,Rhodospirillales,uncultured bacterium,uncultured bacterium
5d7fa7a2accaa1062bd682643325ad74,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
6aab2c0c3f1aba66edb15080a7ca8a5a,Bacteria,Proteobacteria,Hyphomicrobiaceae,Alphaproteobacteria,Rhizobiales,Rhodoplanes,NA
b5cca34c2579746f00dffc0a60f676c0,Bacteria,Proteobacteria,uncultured bacterium,Betaproteobacteria,SC-I-84,uncultured bacterium,uncultured bacterium
2c2f9db2e5d973d7a60e9eb3978de8be,Bacteria,Bacteroidetes,Chitinophagaceae,Sphingobacteriia,Sphingobacteriales,uncultured,uncultured bacterium
5ad47cd147d5488a7cec7d125808aedb,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
853f371830d077a18f97bbb1ca532d03,Bacteria,Proteobacteria,Xanthobacteraceae,Alphaproteobacteria,Rhizobiales,Variibacter,NA
3e34a5a1feaac7097d7d251a62d84113,Bacteria,Actinobacteria,uncultured,Thermoleophilia,Gaiellales,uncultured bacterium,uncultured bacterium
7d902d3064811ab2c2e57110ea2e84a5,Bacteria,Proteobacteria,Haliangiaceae,Deltaproteobacteria,Myxococcales,Haliangium,NA
8742f424dc8f8bf98d78c7849b86bb20,Bacteria,Actinobacteria,Gaiellaceae,Thermoleophilia,Gaiellales,Gaiella,uncultured bacterium
800ca8fbe303767bd234fe87afeb242a,Bacteria,Chloroflexi,Caldilineaceae,Caldilineae,Caldilineales,uncultured,uncultured bacterium
350f3ef3a4a2492223a3e0289a08a23f,Bacteria,Firmicutes,Planococcaceae,Bacilli,Bacillales,Lysinibacillus,NA
03e9dc32fd55c9772e269514a6fb781f,Bacteria,Proteobacteria,Haliangiaceae,Deltaproteobacteria,Myxococcales,Haliangium,uncultured bacterium
73cf752ccc19c58238459141d7e50e01,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
cd507e03a2b27ebe7ccf49dd65af7204,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Schlesneria,uncultured bacterium
8f4a97dcb4b0fc89f35c74a5eed23bbb,Bacteria,Proteobacteria,Nitrosomonadaceae,Betaproteobacteria,Nitrosomonadales,uncultured,uncultured bacterium
983698ae973e9f3350ee6521f96f8546,Bacteria,Actinobacteria,Frankiaceae,Actinobacteria,Frankiales,Frankia,NA
bcd4fce59cd71f696e5f76acb7b7ecf6,Bacteria,Saccharibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
a5a2c87d0127d100b92267af2eede855,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
9bbf40eaf0d53e4d79e2be151a7a812a,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
5ad8343f44f7ae85d3fc1f1f4886b317,Bacteria,Proteobacteria,Rhizobiales Incertae Sedis,Alphaproteobacteria,Rhizobiales,Bauldia,uncultured bacterium
4939f6ffda81ac5ae721eb06eaec3c2f,Bacteria,Actinobacteria,Acidimicrobiaceae,Acidimicrobiia,Acidimicrobiales,uncultured,NA
40ab1562e317ce44be48df43919b6ae3,Bacteria,Bacteroidetes,Chitinophagaceae,Sphingobacteriia,Sphingobacteriales,uncultured,NA
3c36d673d9ff47b04a2467db6d780b00,Bacteria,Saccharibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
77e3864071ebdf9fe4d35bd58fd9a90f,Bacteria,Verrucomicrobia,DA101 soil group,Spartobacteria,Chthoniobacterales,uncultured bacterium,uncultured bacterium
276c21f2de143184e905a6968f648f2c,Bacteria,Chloroflexi,uncultured bacterium,Ktedonobacteria,C0119,uncultured bacterium,uncultured bacterium
a031f761e9178bb9712c09aa81ab0086,Bacteria,Saccharibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
748f34c786c910823f8ec2b036bedda8,Bacteria,Actinobacteria,Patulibacteraceae,Thermoleophilia,Solirubrobacterales,Patulibacter,uncultured bacterium
54df23121f040d8523219431d3d97282,Bacteria,Proteobacteria,Xanthomonadales Incertae Sedis,Gammaproteobacteria,Xanthomonadales,Acidibacter,uncultured bacterium
d105addefcbe0a054fafce6411c9eb08,Bacteria,Acidobacteria,uncultured bacterium,Subgroup 2,uncultured bacterium,uncultured bacterium,uncultured bacterium
cfa516b196e2ac33a94c9185e8a8d786,Bacteria,Chloroflexi,uncultured bacterium,Ktedonobacteria,JG30-KF-AS9,uncultured bacterium,uncultured bacterium
1d631fdb734b568f565f6345c8a76bd1,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Singulisphaera,uncultured bacterium
c89d0a8f8452a7ca3f8d10fea61098ab,Bacteria,Chloroflexi,uncultured bacterium,KD4-96,uncultured bacterium,uncultured bacterium,uncultured bacterium
200a35c762899fe4e7aa4378985b64c4,Bacteria,Proteobacteria,NA,Deltaproteobacteria,Myxococcales,NA,NA
8c6fdf188f832a8cab60b3847d2dd190,Bacteria,Acidobacteria,NA,Subgroup 6,NA,NA,NA
8a1d7d3d0a775a74916da2cce8712b3c,Bacteria,Actinobacteria,uncultured,Thermoleophilia,Gaiellales,uncultured bacterium,uncultured bacterium
bd0b5beafca63c8928d15c0487075229,Bacteria,Chloroflexi,Thermosporotrichaceae,Ktedonobacteria,Ktedonobacterales,uncultured,uncultured bacterium
939631b802708f71a94b3f1e073c92c0,Bacteria,Chloroflexi,Thermosporotrichaceae,Ktedonobacteria,Ktedonobacterales,uncultured,uncultured bacterium
d1930b8659ffa7f65acb31eb53da66ef,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
9d948829f1482e9518fafc67ab7b8030,Bacteria,Chloroflexi,NA,Thermomicrobia,JG30-KF-CM45,NA,NA
6bb85f0b3b2037d7f32687ce0b003625,Bacteria,Proteobacteria,Desulfurellaceae,Deltaproteobacteria,Desulfurellales,H16,uncultured bacterium
e6e3999e1a35997d6773ddd9608ca6cc,Bacteria,Nitrospirae,0319-6A21,Nitrospira,Nitrospirales,uncultured bacterium,uncultured bacterium
7fd0031c4bdd8edfc25c0309f7840bbe,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
1f6c3ed8e36cb87ed354390f2c63529e,Bacteria,Acidobacteria,Solibacteraceae (Subgroup 3),Solibacteres,Solibacterales,Bryobacter,NA
56c1fcc9da23453b9e609729de7aa43b,Bacteria,Spirochaetae,Spirochaetaceae,Spirochaetes,Spirochaetales,Spirochaeta 2,NA
3e80c8faf8fcd6ce85336ec042206079,Bacteria,Chloroflexi,uncultured bacterium,KD4-96,uncultured bacterium,uncultured bacterium,uncultured bacterium
eac9d4df8e496b6638030ca678630808,Bacteria,Chloroflexi,uncultured bacterium,TK10,uncultured bacterium,uncultured bacterium,uncultured bacterium
f1228b8f5f0223dc2526926de9afb030,Bacteria,Acidobacteria,Blastocatellaceae (Subgroup 4),Blastocatellia,Blastocatellales,RB41,uncultured bacterium
3a909f0171bb07e908787ebf8980b164,Bacteria,Bacteroidetes,Cytophagaceae,Cytophagia,Cytophagales,uncultured,uncultured bacterium
eb1448e7f4a8dfd698b14b54aabff33d,Bacteria,Actinobacteria,Elev-16S-1332,Thermoleophilia,Solirubrobacterales,uncultured bacterium,uncultured bacterium
cee91f1d15061336104033c43a10a24c,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Schlesneria,uncultured bacterium
6ba5084558b77e896988e88064ec62a1,Bacteria,Actinobacteria,Patulibacteraceae,Thermoleophilia,Solirubrobacterales,Patulibacter,NA
b02ea307d35f3e87091713bc2c7e60fc,Bacteria,Actinobacteria,YNPFFP1,Thermoleophilia,Solirubrobacterales,NA,NA
45827a2a1f7525aaa247ad989c30fe93,Bacteria,Acidobacteria,uncultured bacterium,Subgroup 6,uncultured bacterium,uncultured bacterium,uncultured bacterium
ac037c1bc623f80ff5c2a844a4903d16,Bacteria,Planctomycetes,Tepidisphaeraceae,Phycisphaerae,Tepidisphaerales,uncultured bacterium,uncultured bacterium
dc4860ce782f1fd6739268d32444e1c2,Bacteria,Proteobacteria,Nitrosomonadaceae,Betaproteobacteria,Nitrosomonadales,uncultured,uncultured bacterium
fc50adfd6d252635d299a7831ba29e6b,Bacteria,Actinobacteria,Acidothermaceae,Actinobacteria,Frankiales,Acidothermus,NA
a30b49e51d8d559da3ff9a4ff5f1ef31,Bacteria,Chlamydiae,Parachlamydiaceae,Chlamydiae,Chlamydiales,NA,NA
14603d3feb167224e18b6c98919e9cfd,Bacteria,Acidobacteria,Blastocatellaceae (Subgroup 4),Blastocatellia,Blastocatellales,RB41,NA
f74ea97e490def9430cce8e073100c0c,Bacteria,Actinobacteria,YNPFFP1,Thermoleophilia,Solirubrobacterales,NA,NA
9ea16a6dc9a4ad142667b79fe119f99b,Bacteria,Acidobacteria,uncultured bacterium,Holophagae,Subgroup 7,uncultured bacterium,uncultured bacterium
8c4c3afaff5b85733fc0a53c7cec0ed0,Bacteria,Actinobacteria,TM146,Thermoleophilia,Solirubrobacterales,NA,NA
92af15407017baeaee16737e19053f0a,Bacteria,Acidobacteria,Acidobacteriaceae (Subgroup 1),Acidobacteria,Acidobacteriales,uncultured,NA
41f9c317ba74303c90986d3a8d39cc3d,Bacteria,Proteobacteria,Desulfurellaceae,Deltaproteobacteria,Desulfurellales,H16,uncultured bacterium
dbee618787d8ce9ffe9538ed091ee0c8,Bacteria,Actinobacteria,uncultured,Acidimicrobiia,Acidimicrobiales,NA,NA
a41cd04830e0057820884b8acdef2ec1,Bacteria,Saccharibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
215ad51ee008b1801f396cd0efbe9c12,Bacteria,Acidobacteria,NA,Subgroup 6,NA,NA,NA
16db4b2f5949fb4b3da199df4149a3c3,Bacteria,Chloroflexi,uncultured bacterium,TK10,uncultured bacterium,uncultured bacterium,uncultured bacterium
2c6775d56517f64a9c14d95bbaf6023d,Bacteria,Actinobacteria,Pseudonocardiaceae,Actinobacteria,Pseudonocardiales,Amycolatopsis,Ambiguous_taxa
11285449e7249be17697e3109df28383,Bacteria,Actinobacteria,Elev-16S-1332,Thermoleophilia,Solirubrobacterales,uncultured bacterium,uncultured bacterium
71e5244382593e269ef692fad27182f7,Bacteria,Planctomycetes,Tepidisphaeraceae,Phycisphaerae,Tepidisphaerales,uncultured bacterium,uncultured bacterium
ea2bd9fa7e9b53c1bb1d59afe79db6b9,Bacteria,Armatimonadetes,Chthonomonadaceae,Chthonomonadetes,Chthonomonadales,Chthonomonas,NA
018067d40e530d0329429534c2109bfe,Bacteria,Bacteroidetes,Cytophagaceae,Cytophagia,Cytophagales,Adhaeribacter,NA
569d11c1d3193623d754218ce090b70c,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Pir4 lineage,NA
49d6dacea1e5272440c7ea521113feb3,Bacteria,Acidobacteria,NA,Subgroup 6,NA,NA,NA
2c2db5f519507fc8e449d35893c434f9,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
350c37b1f5a1fdc83783a472c59e8fea,Bacteria,Actinobacteria,Nocardioidaceae,Actinobacteria,Propionibacteriales,Nocardioides,uncultured bacterium
46c3af1a462b410643e9326b3d3a0221,Bacteria,Firmicutes,ODP1230B8.23,Clostridia,Halanaerobiales,uncultured bacterium,uncultured bacterium
4e37ba8507aadc3d021b3b4811005360,Bacteria,Acidobacteria,Blastocatellaceae (Subgroup 4),Blastocatellia,Blastocatellales,uncultured,NA
2f73f505bb4c81faf13664681c008ec9,Bacteria,Chloroflexi,FCPS473,Ktedonobacteria,Ktedonobacterales,NA,NA
8160206e19bddf6ea3a41f91ce457928,Bacteria,Firmicutes,Paenibacillaceae,Bacilli,Bacillales,Paenibacillus,NA
9b199d5cacaadbba21c151e707824231,Bacteria,Proteobacteria,Sandaracinaceae,Deltaproteobacteria,Myxococcales,uncultured,uncultured bacterium
a233d46ecf4c6c0f8802be24ecbef3e2,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
349a2f4ea2000fcb2afc6e31284a3607,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Singulisphaera,uncultured bacterium
a276c95c365525fabc125586d91c7a6b,Bacteria,Actinobacteria,YNPFFP1,Thermoleophilia,Solirubrobacterales,NA,NA
01bc82741b4fc0f22f49684b3e48ad0a,Bacteria,Saccharibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
0dd5f2999f1b0e5cae6261fc24953328,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
4b416ce9f98a4d9fa6693a444722e95a,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,NA
801c103604e452ad4074b4380abe5556,Bacteria,FBP,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
3f84fdf1db2a4884e901c92b85d94193,Bacteria,Planctomycetes,Tepidisphaeraceae,Phycisphaerae,Tepidisphaerales,uncultured bacterium,uncultured bacterium
1b23bf1bc5831b457f4f8890c8aa2909,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
b9f63ed8d484495f9d90c8a5253be713,Bacteria,Proteobacteria,Comamonadaceae,Betaproteobacteria,Burkholderiales,NA,NA
4e9fd98b4654d68dc1ec7b06caa9b922,Bacteria,Parcubacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
15f221fb62b635865db0e00ea8e548b1,Bacteria,Proteobacteria,Rhodospirillaceae,Alphaproteobacteria,Rhodospirillales,uncultured,uncultured bacterium
56e8ad7b274294702de1e4ecea08bc81,Bacteria,Proteobacteria,Xanthomonadales Incertae Sedis,Gammaproteobacteria,Xanthomonadales,Acidibacter,NA
0e2c91eae6d1f2aaa71270c449b40c1a,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
06a2507455920cc75054095c21d2056d,Bacteria,Actinobacteria,uncultured,Thermoleophilia,Gaiellales,NA,NA
77bbb1e8fe310bfa0f4dc5c3af1e1c15,Bacteria,Latescibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
e1c50eca6bd2d65f9ff421b5b82ba64b,Bacteria,Actinobacteria,uncultured,Acidimicrobiia,Acidimicrobiales,uncultured bacterium,uncultured bacterium
ed1a1ea39dd31f8cdb1b9600edadf4a3,Bacteria,Proteobacteria,BIrii41,Deltaproteobacteria,Myxococcales,uncultured bacterium,uncultured bacterium
72a1f0a1125ebefab0da92439bf17b8a,Bacteria,Proteobacteria,Desulfurellaceae,Deltaproteobacteria,Desulfurellales,H16,uncultured bacterium
76355d0e37bd8efb05981bae02ddd5e2,Bacteria,Chloroflexi,NA,NA,NA,NA,NA
610609eec267c219ceeea8b49b85b7a0,Bacteria,Proteobacteria,uncultured bacterium,Gammaproteobacteria,HTA4,uncultured bacterium,uncultured bacterium
4b91274046ee9e87bc71896efbb377e3,Bacteria,Proteobacteria,Sandaracinaceae,Deltaproteobacteria,Myxococcales,Sandaracinus,uncultured bacterium
9ab322fc858e1b2e3246e6132d4e95de,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,uncultured bacterium
ab964b93bc3eab4dda41fa8f3c0b0ef6,Bacteria,Proteobacteria,KF-JG30-B3,Alphaproteobacteria,Rhizobiales,uncultured bacterium,uncultured bacterium
e334a81a9e03c47bbe88c4a80f3cd1b5,Bacteria,Actinobacteria,Pseudonocardiaceae,Actinobacteria,Pseudonocardiales,Actinomycetospora,NA
08f6a7b3f1f66d8764c7d8f74870a79b,Bacteria,Actinobacteria,0319-6M6,Thermoleophilia,Solirubrobacterales,uncultured bacterium,uncultured bacterium
679054f180f9b84cf84212d3d45bd60b,Bacteria,Proteobacteria,Beijerinckiaceae,Alphaproteobacteria,Rhizobiales,Camelimonas,NA
0bc8ef4f0d5f9d9ca0d44d270d71067e,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Gemmata,uncultured bacterium
619042e096c550f1171f3296c2b451f4,Bacteria,Bacteroidetes,NS11-12 marine group,Sphingobacteriia,Sphingobacteriales,NA,NA
39ea3dd1077f864af3ee4f4010e11a05,Bacteria,Proteobacteria,Methylobacteriaceae,Alphaproteobacteria,Rhizobiales,Microvirga,uncultured bacterium
fafe19a13a93c8d5eabf00d475883a75,Bacteria,Nitrospirae,0319-6A21,Nitrospira,Nitrospirales,uncultured bacterium,uncultured bacterium
04c9382f4f2fd5c771336e04a186e297,Bacteria,Proteobacteria,Xanthomonadales Incertae Sedis,Gammaproteobacteria,Xanthomonadales,Acidibacter,NA
685b711c0625183813547d1f14640e68,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Gemmata,uncultured bacterium
5967a10da8587d2aec989f4fa2550e83,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Isosphaera,NA
36fb4bdb496016eaaa248fbd12a68ff4,Bacteria,Actinobacteria,uncultured,Acidimicrobiia,Acidimicrobiales,uncultured bacterium,uncultured bacterium
060d830590fe8be80e49ce7d392932b1,Bacteria,Verrucomicrobia,Opitutaceae,Opitutae,Opitutales,Opitutus,uncultured bacterium
ba9d06940293f8f39278795e76539cf4,Bacteria,Actinobacteria,Solirubrobacteraceae,Thermoleophilia,Solirubrobacterales,Solirubrobacter,uncultured bacterium
9c9b9de997553bd70198f78f3af35f1a,Bacteria,Proteobacteria,Xanthomonadaceae,Gammaproteobacteria,Xanthomonadales,Arenimonas,uncultured bacterium
b300cd5c64f488a06e18560140348363,Bacteria,NA,NA,NA,NA,NA,NA
e8ee12836fd3e16d5939c8fdccf73964,Bacteria,Acidobacteria,uncultured bacterium,Subgroup 6,uncultured bacterium,uncultured bacterium,uncultured bacterium
7f53200164b5a9e1dede0a518ef9ade4,Bacteria,Chloroflexi,uncultured bacterium,S085,uncultured bacterium,uncultured bacterium,uncultured bacterium
e15ed7b9a86ef5b56862e20cb4ad3235,Bacteria,Proteobacteria,Burkholderiaceae,Betaproteobacteria,Burkholderiales,Chitinimonas,NA
ed600f8fe991e099db94968d95846c63,Bacteria,Verrucomicrobia,DA101 soil group,Spartobacteria,Chthoniobacterales,NA,NA
6aef4f0f5f541e2c978867d70b5db8ff,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Gemmata,uncultured bacterium
fec8b49bffb7f11c6d6ab7f9de189cab,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,uncultured,NA
fad115193391eb8b041fa6184f0ac266,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Singulisphaera,uncultured bacterium
d0f927deae20903478fcb98f1fd500e6,Bacteria,Proteobacteria,Sphingomonadaceae,Alphaproteobacteria,Sphingomonadales,NA,NA
b8c0405c0615e0bb4d279d61fad80d6c,Bacteria,Verrucomicrobia,Verrucomicrobiaceae,Verrucomicrobiae,Verrucomicrobiales,Prosthecobacter,uncultured bacterium
53c9ce216c720fff41b554e8c5c2a316,Bacteria,Actinobacteria,uncultured,Acidimicrobiia,Acidimicrobiales,NA,NA
c93894cf1578ed4cc04401d4b4999292,Bacteria,Acidobacteria,uncultured bacterium,Subgroup 2,uncultured bacterium,uncultured bacterium,uncultured bacterium
262259af1422a097100b3380887e9d04,Bacteria,Proteobacteria,Sphingomonadaceae,Alphaproteobacteria,Sphingomonadales,Blastomonas,uncultured bacterium
cb1518a15d0931f7607c0401d97b4279,Bacteria,Proteobacteria,Hyphomicrobiaceae,Alphaproteobacteria,Rhizobiales,Pedomicrobium,uncultured bacterium
be1caeb5a3d435feba687da41918e7db,Bacteria,Actinobacteria,NA,Thermoleophilia,Solirubrobacterales,NA,NA
d95165bacae893d263c7b8041fa5ecf7,Bacteria,Proteobacteria,DA111,Alphaproteobacteria,Rhodospirillales,uncultured bacterium,uncultured bacterium
1ea0a836cf5ea23d4535f5a4d4c90823,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Singulisphaera,NA
1e0f22745f29b3c79b9fa38d7ba56ff0,Bacteria,Actinobacteria,Solirubrobacteraceae,Thermoleophilia,Solirubrobacterales,Solirubrobacter,uncultured bacterium
dab92a6010ee1f198a0e067a087d1bcf,Bacteria,Proteobacteria,Acetobacteraceae,Alphaproteobacteria,Rhodospirillales,uncultured,NA
642a81801e26a37f7fec9168da1fba1f,Bacteria,Planctomycetes,Tepidisphaeraceae,Phycisphaerae,Tepidisphaerales,uncultured bacterium,uncultured bacterium
8d1b5f4a983afea79cbb4107492e4204,Bacteria,Acidobacteria,ABS-19,Holophagae,Subgroup 10,uncultured bacterium,uncultured bacterium
497ac4122e3fdb1669ca18a4539d261d,Bacteria,Planctomycetes,Phycisphaeraceae,Phycisphaerae,Phycisphaerales,SM1A02,uncultured bacterium
7d6f9204a95424869a5b33986e47a0bb,Bacteria,Planctomycetes,Planctomycetaceae,Planctomycetacia,Planctomycetales,Pirellula,uncultured bacterium
58c0d7aa2e83c6e54161141ebd8c6162,Bacteria,Proteobacteria,Bradyrhizobiaceae,Alphaproteobacteria,Rhizobiales,NA,NA
107eaaa5090d489aafbdae15831363ed,Bacteria,Chloroflexi,Caldilineaceae,Caldilineae,Caldilineales,uncultured,uncultured bacterium
507ca0dd693976615197c8890cb30582,Bacteria,Verrucomicrobia,DA101 soil group,Spartobacteria,Chthoniobacterales,NA,NA
ead6d88f54340178be4b23e6be4ee228,Bacteria,Actinobacteria,Solirubrobacteraceae,Thermoleophilia,Solirubrobacterales,Solirubrobacter,uncultured bacterium
e34d56ed3774bc35f431343639292069,Bacteria,Acidobacteria,Solibacteraceae (Subgroup 3),Solibacteres,Solibacterales,Candidatus Solibacter,NA
64aee11d4912890b362e222ab0ebf605,Bacteria,Proteobacteria,DA111,Alphaproteobacteria,Rhodospirillales,uncultured bacterium,uncultured bacterium
4622e9a489bfe76a042385520c126197,Bacteria,Proteobacteria,Methylophilaceae,Betaproteobacteria,Methylophilales,Methylophilus,uncultured bacterium
416d770aeaeddd91d05d553065f6471a,Bacteria,Chloroflexi,uncultured bacterium,SBR2076,uncultured bacterium,uncultured bacterium,uncultured bacterium
53910749d273e5ba6fd9974ea42ffc26,Bacteria,Actinobacteria,NA,MB-A2-108,NA,NA,NA
f6636d1c8f83cb2dcdc65d80cc8c48e3,Bacteria,Planctomycetes,Tepidisphaeraceae,Phycisphaerae,Tepidisphaerales,uncultured bacterium,uncultured bacterium
